"","coef","param","sort","mean","lb","ub","rhat"
"742","b[3,47]","b[3,UT]",1011,0.141512150745442,0.114575996484921,0.168669122339725,1.00081811353999
"792","b[4,47]","b[4,UT]",1012,0.0931782907957534,0.0658469383669184,0.120055069515339,1.00101218100549
"842","b[5,47]","b[5,UT]",1013,0.129837117979413,0.100963533161928,0.157592841747213,1.00039635746235
"892","b[6,47]","b[6,UT]",1014,0.157363273692682,0.129195846301601,0.184607419141035,1.00081024819648
"942","b[7,47]","b[7,UT]",1015,0.192802101641384,0.165905781290902,0.218702727298719,1.00109991964227
"992","b[8,47]","b[8,UT]",1016,0.237580834196585,0.211191467334754,0.265704071020108,1.00092377697416
"1042","b[9,47]","b[9,UT]",1017,0.220214118887488,0.192653437577728,0.246900044716111,1.00055019405389
"92","b[10,47]","b[10,UT]",1018,0.26553591088655,0.239750729618957,0.292168240536361,0.99965412185374
"142","b[11,47]","b[11,UT]",1019,0.194487565285625,0.167547859449919,0.221345510812234,1.00017459348393
"192","b[12,47]","b[12,UT]",1020,0.139978710066153,0.113257806237737,0.165870516195044,0.999972964467863
"242","b[13,47]","b[13,UT]",1021,0.170421192264735,0.144014326121421,0.197286106708205,0.999742370921983
"292","b[14,47]","b[14,UT]",1022,0.159068987438244,0.132842641728431,0.184281587094433,1.00003380502567
"342","b[15,47]","b[15,UT]",1023,0.168157776807242,0.142023998964966,0.194632433070715,1.00044000315988
"392","b[16,47]","b[16,UT]",1024,0.175418427347607,0.149452787679793,0.201574063988983,1.00064531401991
"442","b[17,47]","b[17,UT]",1025,0.161972889598438,0.135086355825143,0.188133858774465,1.00038498236918
"492","b[18,47]","b[18,UT]",1026,0.182509855874337,0.154048801151738,0.210849837403927,0.99999142932651
"542","b[19,47]","b[19,UT]",1027,0.244647773666722,0.216918207106664,0.272052537035667,1.00087381533234
"642","b[20,47]","b[20,UT]",1028,0.257297158612796,0.231464629378487,0.28221682200164,0.999917922064408
"692","b[21,47]","b[21,UT]",1029,0.193591351685719,0.165354926586485,0.22150988564263,0.999753108347562
"43","b[1,48]","b[1,VT]",1030,-0.0627750692757662,-0.0915664954793424,-0.0332252215601645,1.00036290084723
"593","b[2,48]","b[2,VT]",1031,0.226622903504404,0.198878869306292,0.25398452592215,0.999823919141465
"743","b[3,48]","b[3,VT]",1032,0.153615360505139,0.12554766368993,0.181216445724369,1.00058754974351
"793","b[4,48]","b[4,VT]",1033,0.183246871589556,0.155679806742835,0.210372236771953,1.0006290814232
"843","b[5,48]","b[5,VT]",1034,0.112257339653787,0.0848566641517677,0.139580057722671,0.999560503916579
"893","b[6,48]","b[6,VT]",1035,0.278549180372967,0.250655883497597,0.305783314901026,1.00009796719818
"943","b[7,48]","b[7,VT]",1036,0.169186169588538,0.141545976100068,0.19654447228891,1.0004726272202
"993","b[8,48]","b[8,VT]",1037,0.152171153362875,0.124824795981374,0.179185088983028,1.00057118757228
"1043","b[9,48]","b[9,VT]",1038,0.162240340438433,0.136830996372918,0.188865516203363,0.999589633209611
"93","b[10,48]","b[10,VT]",1039,0.159031598898973,0.132495366652808,0.185092746776651,0.999866820249575
"143","b[11,48]","b[11,VT]",1040,0.179950884154027,0.153004950022116,0.205934483990186,0.99981485560146
"193","b[12,48]","b[12,VT]",1041,0.186675828606137,0.160046881199794,0.21250257421764,0.999961763377084
"243","b[13,48]","b[13,VT]",1042,0.185627985626713,0.159003373716698,0.2122453370922,0.999673421886441
"293","b[14,48]","b[14,VT]",1043,0.185876114125293,0.159795615142675,0.212458865609262,0.999905450663737
"343","b[15,48]","b[15,VT]",1044,0.194984897538828,0.168455435097992,0.22154057748465,0.999595764101448
"393","b[16,48]","b[16,VT]",1045,0.193692342382163,0.166511423513388,0.219300156349293,1.00011315311699
"443","b[17,48]","b[17,VT]",1046,0.202005524718701,0.176411625948444,0.22778714691293,1.00133318835134
"493","b[18,48]","b[18,VT]",1047,0.17703682165878,0.14898832854895,0.205401266217309,1.00211185174181
"543","b[19,48]","b[19,VT]",1048,0.240265860247963,0.212323466946361,0.268885277318464,1.00064428809207
"643","b[20,48]","b[20,VT]",1049,0.220698023858014,0.195813463229587,0.245806492613145,0.999994337029831
"693","b[21,48]","b[21,VT]",1050,0.229988207638746,0.201625324092465,0.257780260571072,0.999973347333155
"44","b[1,49]","b[1,WV]",1051,0.0400325556402095,0.010860370080692,0.0690752026322933,1.00128997351982
"594","b[2,49]","b[2,WV]",1052,0.0633378902968859,0.0352753832897777,0.0917286702821909,1.00027542247428
"744","b[3,49]","b[3,WV]",1053,0.0762751220083954,0.0491204655441196,0.10289967835935,1.00101710875431
"794","b[4,49]","b[4,WV]",1054,0.0499195993832208,0.0210158991460159,0.0770372579804318,0.999800375483743
"844","b[5,49]","b[5,WV]",1055,0.0823370736820678,0.0547484941764728,0.110324133955352,1.00049376834498
"894","b[6,49]","b[6,WV]",1056,0.0964372545483273,0.0685040452309534,0.124487427910477,1.00013832598981
"944","b[7,49]","b[7,WV]",1057,0.165644169283539,0.138452201745582,0.193206887838039,0.99968590836655
"994","b[8,49]","b[8,WV]",1058,0.207678502736867,0.181241802154225,0.234724059215933,1.00036346235189
"1044","b[9,49]","b[9,WV]",1059,0.209516445927923,0.182742698524312,0.236350201556667,0.999878062905732
"94","b[10,49]","b[10,WV]",1060,0.30283937485794,0.275570276837607,0.329722436679283,0.999601355152537
"144","b[11,49]","b[11,WV]",1061,0.297935504129235,0.271946727338921,0.326168913545289,1.00055711192574
"194","b[12,49]","b[12,WV]",1062,0.308152776708514,0.282217339512644,0.334077057768248,0.999834411080292
"244","b[13,49]","b[13,WV]",1063,0.327172587279504,0.300574513111671,0.352789429350749,1.00054033879242
"294","b[14,49]","b[14,WV]",1064,0.254701873943585,0.228435629401055,0.280957283915217,1.00060073709184
"344","b[15,49]","b[15,WV]",1065,0.277480461655597,0.251420291504633,0.3044872743373,0.999533512037532
"394","b[16,49]","b[16,WV]",1066,0.24464654344461,0.217515334743556,0.272029085266724,0.999859908123094
"444","b[17,49]","b[17,WV]",1067,0.245906482320943,0.21951450892891,0.272440181616622,0.999834155385727
"494","b[18,49]","b[18,WV]",1068,0.244473101583817,0.215983268937067,0.273000597866097,1.00105691508794
"544","b[19,49]","b[19,WV]",1069,0.231178097502484,0.203964101517155,0.25922256848541,1.00020326396094
"644","b[20,49]","b[20,WV]",1070,0.208294341262163,0.181948285251979,0.234674013212191,1.00151189534859
"694","b[21,49]","b[21,WV]",1071,0.240918315836005,0.211408134087899,0.269825147214858,1.00045223860337
"46","b[1,50]","b[1,WY]",1072,-0.0437241332285102,-0.0723732953180703,-0.0145101838842396,1.00141374107387
"596","b[2,50]","b[2,WY]",1073,0.00928893516534536,-0.0178546448221444,0.0378985266644509,1.00061957992413
"746","b[3,50]","b[3,WY]",1074,-0.126094481758895,-0.152536550658995,-0.0980792145221821,0.999823128479844
"796","b[4,50]","b[4,WY]",1075,-0.0648868657662379,-0.0922255524233055,-0.0373195544317722,1.00032493809497
"846","b[5,50]","b[5,WY]",1076,-0.0940504135932747,-0.1206362196309,-0.066794228791025,1.00036251320634
"896","b[6,50]","b[6,WY]",1077,-0.162438490267869,-0.189948708400839,-0.13541143107576,1.00007721241937
"946","b[7,50]","b[7,WY]",1078,-0.115667605325295,-0.14280861606107,-0.0882572073758327,1.00015498811165
"996","b[8,50]","b[8,WY]",1079,-0.249997643340221,-0.277742129484384,-0.222774920681859,1.00017363122347
"1046","b[9,50]","b[9,WY]",1080,-0.153007008664885,-0.179266245164107,-0.125379099508802,1.00120526650174
"96","b[10,50]","b[10,WY]",1081,-0.225547907471621,-0.252294565742148,-0.199666980872488,1.00002917257993
"146","b[11,50]","b[11,WY]",1082,-0.19355628169569,-0.219711093261908,-0.167331489634809,1.00074873500326
"196","b[12,50]","b[12,WY]",1083,-0.186154284229347,-0.213293877459861,-0.160071071520685,0.999798404367526
"246","b[13,50]","b[13,WY]",1084,-0.192595670775854,-0.218472321731678,-0.165502092295996,0.999801520276128
"296","b[14,50]","b[14,WY]",1085,-0.184993256057539,-0.21137034057583,-0.159784566581517,1.00023359276536
"346","b[15,50]","b[15,WY]",1086,-0.183408591420266,-0.208774857916979,-0.157212840252374,1.00098073568895
"396","b[16,50]","b[16,WY]",1087,-0.1780543023663,-0.204476229690046,-0.152712921918797,1.00005076193409
"446","b[17,50]","b[17,WY]",1088,-0.179164413137575,-0.205590145207868,-0.153420405864753,0.999590725226341
"496","b[18,50]","b[18,WY]",1089,-0.179955295216352,-0.208131943528884,-0.153111475324856,0.999597211202285
"546","b[19,50]","b[19,WY]",1090,-0.198775064531966,-0.22692770843732,-0.170830339129214,1.00037418878144
"646","b[20,50]","b[20,WY]",1091,-0.188200963624853,-0.212470320942392,-0.162375758560724,1.00153366188064
"696","b[21,50]","b[21,WY]",1092,-0.158741034908793,-0.186929186370916,-0.12899885604595,1.00080425068554
"1093","tau","tau",1093,1633.4259606744,1592.79083451459,1673.36397928698,1.00018238222507
